Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
27,2010-07-02,76.25,2.96,4743.58,364.57,36.26,1176.42,2727.14,136.37,7.98,0
27,2010-07-09,82.69,2.94,4743.58,364.57,36.26,1176.42,2727.14,136.4,7.98,0
27,2010-07-16,78.26,2.93,4743.58,364.57,36.26,1176.42,2727.14,136.42,7.98,0
27,2010-07-23,81.56,2.92,4743.58,364.57,36.26,1176.42,2727.14,136.44,7.98,0
27,2010-07-30,79.78,2.93,4743.58,364.57,36.26,1176.42,2727.14,136.46,7.98,0
27,2010-08-06,77.45,2.94,4743.58,364.57,36.26,1176.42,2727.14,136.47,7.98,0
27,2010-08-13,77.36,2.92,4743.58,364.57,36.26,1176.42,2727.14,136.49,7.98,0
27,2010-08-20,75.16,2.91,4743.58,364.57,36.26,1176.42,2727.14,136.52,7.98,0
27,2010-08-27,70.31,2.88,4743.58,364.57,36.26,1176.42,2727.14,136.56,7.98,0
27,2010-09-03,78.52,2.86,4743.58,364.57,36.26,1176.42,2727.14,136.59,7.98,0
27,2010-09-10,70.38,2.84,4743.58,364.57,36.26,1176.42,2727.14,136.62,7.98,1
27,2010-09-17,64.5,2.85,4743.58,364.57,36.26,1176.42,2727.14,136.63,7.98,0
27,2010-09-24,67.08,2.84,4743.58,364.57,36.26,1176.42,2727.14,136.63,7.98,0
27,2010-10-01,70.19,2.84,4743.58,364.57,36.26,1176.42,2727.14,136.63,8.02,0
27,2010-10-08,57.78,2.9,4743.58,364.57,36.26,1176.42,2727.14,136.63,8.02,0
27,2010-10-15,58.38,3.0,4743.58,364.57,36.26,1176.42,2727.14,136.64,8.02,0
27,2010-10-22,52.82,3.05,4743.58,364.57,36.26,1176.42,2727.14,136.69,8.02,0
27,2010-10-29,61.02,3.06,4743.58,364.57,36.26,1176.42,2727.14,136.74,8.02,0
27,2010-11-05,45.91,3.05,4743.58,364.57,36.26,1176.42,2727.14,136.79,8.02,0
27,2010-11-12,45.9,3.06,4743.58,364.57,36.26,1176.42,2727.14,136.83,8.02,0
27,2010-11-19,50.81,3.14,4743.58,364.57,36.26,1176.42,2727.14,136.77,8.02,0
27,2010-11-26,46.67,3.19,4743.58,364.57,36.26,1176.42,2727.14,136.69,8.02,1
27,2010-12-03,41.81,3.2,4743.58,364.57,36.26,1176.42,2727.14,136.61,8.02,0
27,2010-12-10,30.83,3.26,4743.58,364.57,36.26,1176.42,2727.14,136.53,8.02,0
27,2010-12-17,31.62,3.3,4743.58,364.57,36.26,1176.42,2727.14,136.53,8.02,0
27,2010-12-24,31.34,3.31,4743.58,364.57,36.26,1176.42,2727.14,136.6,8.02,0
27,2010-12-31,29.59,3.34,4743.58,364.57,36.26,1176.42,2727.14,136.67,8.02,1
27,2011-01-07,34.42,3.35,4743.58,364.57,36.26,1176.42,2727.14,136.73,7.83,0
27,2011-01-14,25.7,3.37,4743.58,364.57,36.26,1176.42,2727.14,136.8,7.83,0
27,2011-01-21,30.13,3.39,4743.58,364.57,36.26,1176.42,2727.14,136.89,7.83,0
27,2011-01-28,23.64,3.4,4743.58,364.57,36.26,1176.42,2727.14,136.97,7.83,0
27,2011-02-04,28.7,3.4,4743.58,364.57,36.26,1176.42,2727.14,137.05,7.83,0
27,2011-02-11,30.45,3.42,4743.58,364.57,36.26,1176.42,2727.14,137.14,7.83,1
27,2011-02-18,39.32,3.42,4743.58,364.57,36.26,1176.42,2727.14,137.25,7.83,0
27,2011-02-25,33.05,3.45,4743.58,364.57,36.26,1176.42,2727.14,137.38,7.83,0
27,2011-03-04,36.99,3.6,4743.58,364.57,36.26,1176.42,2727.14,137.5,7.83,0
27,2011-03-11,43.64,3.75,4743.58,364.57,36.26,1176.42,2727.14,137.63,7.83,0
27,2011-03-18,46.65,3.8,4743.58,364.57,36.26,1176.42,2727.14,137.74,7.83,0
27,2011-03-25,40.11,3.79,4743.58,364.57,36.26,1176.42,2727.14,137.85,7.83,0
27,2011-04-01,37.27,3.81,4743.58,364.57,36.26,1176.42,2727.14,137.96,7.72,0
27,2011-04-08,46.87,3.9,4743.58,364.57,36.26,1176.42,2727.14,138.06,7.72,0
27,2011-04-15,52.24,3.98,4743.58,364.57,36.26,1176.42,2727.14,138.16,7.72,0
27,2011-04-22,50.02,4.06,4743.58,364.57,36.26,1176.42,2727.14,138.25,7.72,0
27,2011-04-29,61.71,4.12,4743.58,364.57,36.26,1176.42,2727.14,138.33,7.72,0
27,2011-05-06,56.48,4.19,4743.58,364.57,36.26,1176.42,2727.14,138.41,7.72,0
27,2011-05-13,60.07,4.21,4743.58,364.57,36.26,1176.42,2727.14,138.5,7.72,0
27,2011-05-20,60.22,4.2,4743.58,364.57,36.26,1176.42,2727.14,138.59,7.72,0
27,2011-05-27,66.43,4.13,4743.58,364.57,36.26,1176.42,2727.14,138.68,7.72,0
27,2011-06-03,74.17,4.07,4743.58,364.57,36.26,1176.42,2727.14,138.77,7.72,0
27,2011-06-10,73.26,4.03,4743.58,364.57,36.26,1176.42,2727.14,138.86,7.72,0
27,2011-06-17,67.03,3.99,4743.58,364.57,36.26,1176.42,2727.14,139.0,7.72,0
27,2011-06-24,72.02,3.96,4743.58,364.57,36.26,1176.42,2727.14,139.18,7.72,0
27,2011-07-01,73.76,3.92,4743.58,364.57,36.26,1176.42,2727.14,139.36,7.85,0
27,2011-07-08,76.87,3.89,4743.58,364.57,36.26,1176.42,2727.14,139.54,7.85,0
27,2011-07-15,77.83,3.92,4743.58,364.57,36.26,1176.42,2727.14,139.7,7.85,0
27,2011-07-22,82.28,3.97,4743.58,364.57,36.26,1176.42,2727.14,139.8,7.85,0
27,2011-07-29,79.41,4.0,4743.58,364.57,36.26,1176.42,2727.14,139.89,7.85,0
27,2011-08-05,78.14,4.02,4743.58,364.57,36.26,1176.42,2727.14,139.99,7.85,0
27,2011-08-12,76.67,4.0,4743.58,364.57,36.26,1176.42,2727.14,140.09,7.85,0
27,2011-08-19,72.97,3.94,4743.58,364.57,36.26,1176.42,2727.14,140.13,7.85,0
27,2011-08-26,72.88,3.91,4743.58,364.57,36.26,1176.42,2727.14,140.16,7.85,0
27,2011-09-02,71.44,3.88,4743.58,364.57,36.26,1176.42,2727.14,140.2,7.85,0
27,2011-09-09,70.93,3.93,4743.58,364.57,36.26,1176.42,2727.14,140.23,7.85,1
27,2011-09-16,69.65,3.94,4743.58,364.57,36.26,1176.42,2727.14,140.27,7.85,0
27,2011-09-23,63.61,3.9,4743.58,364.57,36.26,1176.42,2727.14,140.33,7.85,0
27,2011-09-30,70.92,3.86,4743.58,364.57,36.26,1176.42,2727.14,140.38,7.85,0
27,2011-10-07,56.91,3.78,4743.58,364.57,36.26,1176.42,2727.14,140.43,7.91,0
27,2011-10-14,64.78,3.74,4743.58,364.57,36.26,1176.42,2727.14,140.48,7.91,0
27,2011-10-21,59.62,3.76,4743.58,364.57,36.26,1176.42,2727.14,140.46,7.91,0
27,2011-10-28,51.81,3.76,4743.58,364.57,36.26,1176.42,2727.14,140.44,7.91,0
27,2011-11-04,44.46,3.74,4743.58,364.57,36.26,1176.42,2727.14,140.43,7.91,0
27,2011-11-11,49.69,3.72,10710.56,44021.61,475.3,4235.07,4920.65,140.41,7.91,0
27,2011-11-18,51.42,3.72,32812.24,5487.82,143.88,567.08,14703.26,140.41,7.91,0
27,2011-11-25,47.88,3.69,164.01,27.47,73934.06,24.22,540.56,140.42,7.91,1
27,2011-12-02,50.55,3.67,5369.61,294.47,7008.02,3692.11,33247.0,140.43,7.91,0
27,2011-12-09,46.28,3.63,4072.48,48.0,1800.87,1796.01,8867.17,140.44,7.91,0
27,2011-12-16,40.68,3.61,7510.92,28.09,1049.3,1160.14,7853.48,140.47,7.91,0
27,2011-12-23,41.59,3.59,2415.4,239.89,1438.33,209.34,2976.85,140.53,7.91,0
27,2011-12-30,37.85,3.57,3650.53,50076.68,271.89,1009.78,1773.53,140.59,7.91,1
27,2012-01-06,35.8,3.58,9235.59,29675.22,526.36,2399.37,6290.52,140.65,8.01,0
27,2012-01-13,41.3,3.67,8081.05,16237.87,542.46,643.15,6238.31,140.7,8.01,0
27,2012-01-20,30.35,3.7,2754.17,9280.81,465.77,2567.91,1550.34,140.81,8.01,0
27,2012-01-27,36.96,3.74,2789.03,4172.39,589.24,101.5,3857.29,140.91,8.01,0
27,2012-02-03,42.52,3.8,62172.73,6256.0,530.81,67474.85,6129.6,141.02,8.01,0
27,2012-02-10,37.86,3.83,15591.32,6206.22,249.82,14000.53,8024.91,141.12,8.01,1
27,2012-02-17,37.24,3.87,14655.15,10670.84,162.82,11286.99,1595.8,141.21,8.01,0
27,2012-02-24,41.74,3.92,16993.22,13384.32,9.6,8237.33,9045.21,141.3,8.01,0
27,2012-03-02,40.07,3.98,28652.29,3088.37,109.25,35364.08,4464.45,141.39,8.01,0
27,2012-03-09,44.32,4.02,14171.85,917.3,2.2,3614.57,4582.1,141.47,8.01,0
27,2012-03-16,49.6,4.02,7275.48,175.65,2.96,5193.68,2366.04,141.55,8.01,0
27,2012-03-23,57.3,4.05,4142.06,506.34,5.17,917.38,3467.03,141.63,8.01,0
27,2012-03-30,49.4,4.1,12705.56,180.11,7.59,2943.99,3495.93,141.7,8.01,0
27,2012-04-06,48.73,4.14,10800.82,364.57,101.35,3079.87,5692.72,141.77,8.25,0
27,2012-04-13,52.22,4.19,5139.48,4770.63,53.84,1532.47,4176.9,141.84,8.25,0
27,2012-04-20,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.9,8.25,0
27,2012-04-27,52.33,4.16,6408.19,901.65,58.56,51.97,2182.32,141.96,8.25,0
27,2012-05-04,53.68,4.12,19913.55,364.57,213.38,5895.46,4687.08,142.02,8.25,0
27,2012-05-11,58.97,4.06,10864.63,364.57,244.98,2261.45,2840.03,142.08,8.25,0
27,2012-05-18,65.15,4.03,13340.68,364.57,222.2,2225.5,2346.31,142.1,8.25,0
27,2012-05-25,64.77,3.98,11465.8,364.57,380.15,2173.31,4183.07,142.1,8.25,0
27,2012-06-01,73.4,3.92,10283.49,31.2,245.41,4069.79,2775.35,142.11,8.25,0
27,2012-06-08,64.05,3.87,12921.09,414.6,95.99,1666.88,7819.11,142.12,8.25,0
27,2012-06-15,69.52,3.79,9943.48,614.9,15.0,3382.44,6779.57,142.13,8.25,0
27,2012-06-22,73.23,3.72,9510.17,821.5,7.98,3928.13,6054.38,142.16,8.25,0
27,2012-06-29,73.94,3.67,7582.01,585.9,36.26,1019.28,3522.11,142.19,8.25,0
27,2012-07-06,82.08,3.65,12579.0,303.6,217.95,8280.23,7999.22,142.22,8.24,0
27,2012-07-13,78.95,3.69,7264.26,219.2,31.1,4489.18,3102.22,142.25,8.24,0
27,2012-07-20,78.64,3.73,10835.89,164.46,21.51,3314.7,7302.33,142.23,8.24,0
27,2012-07-27,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.21,8.24,0
27,2012-08-03,75.22,3.82,39317.03,194.67,64.32,25462.22,3161.43,142.19,8.24,0
27,2012-08-10,78.44,3.86,5892.89,148.66,14.01,4147.47,5611.07,142.17,8.24,0
27,2012-08-17,76.51,3.96,4017.25,33.65,6.2,1753.64,6783.58,142.22,8.24,0
27,2012-08-24,72.93,4.0,4757.01,85.3,371.06,3090.86,8212.53,142.31,8.24,0
27,2012-08-31,75.0,4.03,25371.97,59.81,276.58,6582.38,5400.13,142.41,8.24,0
27,2012-09-07,76.0,4.08,18992.1,56.16,118.16,4511.15,7235.18,142.5,8.24,1
27,2012-09-14,68.72,4.09,17121.4,17.82,18.5,2384.18,4270.34,142.59,8.24,0
27,2012-09-21,66.1,4.2,18287.65,63.82,677.64,6039.37,3359.1,142.68,8.24,0
27,2012-09-28,64.92,4.16,26306.03,39.82,55.24,11296.93,12954.12,142.77,8.24,0
27,2012-10-05,64.5,4.15,16670.04,364.57,40.02,5385.32,6733.38,142.85,8.0,0
27,2012-10-12,55.4,4.19,2177.62,364.57,7.22,863.01,7931.82,142.94,8.0,0
27,2012-10-19,56.53,4.15,2639.32,364.57,4.77,575.48,3147.23,142.86,8.0,0
27,2012-10-26,58.99,4.07,7756.75,206.45,100.0,731.23,2174.84,142.76,8.0,0
27,2012-11-02,54.44,3.97,13125.35,13340.62,32.81,6669.47,718.46,142.66,8.0,0
27,2012-11-09,41.06,3.95,7490.34,20667.93,204.5,693.02,2912.62,142.56,8.0,0
27,2012-11-16,46.66,3.94,13377.23,5391.57,209.27,1851.81,4613.77,142.49,8.0,0
27,2012-11-23,43.63,3.98,3706.65,23.98,94432.21,588.15,6938.6,142.47,8.0,1
27,2012-11-30,38.95,3.97,3865.29,8.98,9084.53,102.38,13208.03,142.45,8.0,0
27,2012-12-07,44.13,3.92,6831.83,364.57,368.29,2410.23,13504.05,142.42,8.0,0
27,2012-12-14,43.87,3.87,3170.43,364.57,231.0,19.88,6252.08,142.41,8.0,0
27,2012-12-21,43.65,3.82,4615.76,68.96,81.36,79.48,541.09,142.48,8.0,0
27,2012-12-28,36.05,3.78,6032.37,31849.81,373.32,191.69,4961.75,142.54,8.0,1
27,2013-01-04,32.23,3.79,7701.72,49026.3,56.77,64.25,3763.34,142.6,7.94,0
27,2013-01-11,39.49,3.8,4089.24,30552.82,17.44,1337.06,2386.07,142.67,7.94,0
27,2013-01-18,40.57,3.8,8172.0,7946.12,8.6,4105.5,2873.45,142.73,7.94,0
27,2013-01-25,26.45,3.78,1943.33,4236.29,1.6,512.17,1181.34,142.8,7.94,0
27,2013-02-01,34.17,3.81,26226.09,2773.71,52.0,51587.03,3215.4,142.87,7.94,0
27,2013-02-08,28.67,3.94,65996.68,1098.51,188.58,38065.62,3295.95,142.94,7.94,1
27,2013-02-15,35.13,4.01,23292.54,14425.39,243.52,19609.28,7859.66,142.98,7.94,0
27,2013-02-22,31.52,4.04,17103.18,8134.12,409.54,2543.6,5931.69,142.97,7.94,0
27,2013-03-01,39.9,4.08,7118.91,1066.15,0.36,189.88,1329.77,142.96,7.94,0
27,2013-03-08,36.11,4.04,15232.2,397.96,71.9,6609.0,2614.03,142.95,7.94,0
27,2013-03-15,41.95,4.03,19493.78,0.27,21.05,5463.42,2894.25,142.96,7.94,0
27,2013-03-22,35.43,4.0,11085.15,364.57,749.5,3047.97,1944.8,143.03,7.94,0
27,2013-03-29,41.53,3.98,9272.92,364.57,863.54,3.76,4253.53,143.09,7.94,0
27,2013-04-05,43.78,3.95,16900.93,8685.88,429.4,1919.44,3231.21,143.16,7.7,0
27,2013-04-12,53.28,3.91,9303.85,6759.23,74.36,2471.53,1389.71,143.22,7.7,0
27,2013-04-19,53.65,3.88,4566.1,759.03,87.8,122.38,1218.07,143.22,7.7,0
27,2013-04-26,50.88,3.81,4091.2,2.98,142.58,89.1,1587.02,143.22,7.7,0
27,2013-05-03,55.83,3.78,7028.8,14.9,84.6,2780.28,2094.38,182.76,7.81,0
27,2013-05-10,57.38,3.76,6867.63,171.94,81.08,2630.92,3630.71,182.76,7.81,0
27,2013-05-17,60.06,3.79,9275.52,466.43,21.46,1667.9,6300.88,182.76,7.81,0
27,2013-05-24,65.19,3.79,5454.05,269.88,631.68,2561.35,3189.17,182.76,7.81,0
27,2013-05-31,64.65,3.81,2920.43,357.26,448.44,192.04,3557.71,182.76,7.81,0
27,2013-06-07,69.53,3.79,12658.02,915.15,187.99,7287.16,3704.79,182.76,7.81,0
27,2013-06-14,67.64,3.8,11806.99,716.93,350.23,3019.24,11306.53,182.76,7.81,0
27,2013-06-21,70.76,3.79,5236.08,781.81,448.4,3792.83,2223.17,182.76,7.81,0
27,2013-06-28,77.34,3.8,5149.82,2392.39,16.78,5227.22,4302.13,182.76,7.81,0
27,2013-07-05,77.41,3.78,12819.65,3929.43,744.57,10416.2,1937.43,182.76,7.81,0
27,2013-07-12,80.74,3.79,5214.6,2589.72,104.61,2925.97,4733.11,182.76,7.81,0
27,2013-07-19,83.36,3.91,4965.8,1626.51,204.17,633.73,1818.64,182.76,7.81,0
27,2013-07-26,77.01,3.95,277.52,2359.44,19.45,39.42,671.27,182.76,7.81,0
28,2010-02-05,49.47,2.96,4743.58,364.57,36.26,1176.42,2727.14,126.44,13.98,0
28,2010-02-12,47.87,2.95,4743.58,364.57,36.26,1176.42,2727.14,126.5,13.98,1
28,2010-02-19,54.83,2.92,4743.58,364.57,36.26,1176.42,2727.14,126.53,13.98,0
28,2010-02-26,50.23,2.82,4743.58,364.57,36.26,1176.42,2727.14,126.55,13.98,0
28,2010-03-05,53.77,2.99,4743.58,364.57,36.26,1176.42,2727.14,126.58,13.98,0
28,2010-03-12,50.11,2.92,4743.58,364.57,36.26,1176.42,2727.14,126.6,13.98,0
28,2010-03-19,59.57,3.05,4743.58,364.57,36.26,1176.42,2727.14,126.61,13.98,0
28,2010-03-26,60.06,3.08,4743.58,364.57,36.26,1176.42,2727.14,126.61,13.98,0
28,2010-04-02,59.84,3.09,4743.58,364.57,36.26,1176.42,2727.14,126.6,14.1,0
28,2010-04-09,59.25,3.09,4743.58,364.57,36.26,1176.42,2727.14,126.6,14.1,0
28,2010-04-16,64.95,3.11,4743.58,364.57,36.26,1176.42,2727.14,126.56,14.1,0
28,2010-04-23,64.55,3.05,4743.58,364.57,36.26,1176.42,2727.14,126.47,14.1,0
28,2010-04-30,67.38,3.1,4743.58,364.57,36.26,1176.42,2727.14,126.38,14.1,0
28,2010-05-07,70.15,3.13,4743.58,364.57,36.26,1176.42,2727.14,126.29,14.1,0
28,2010-05-14,68.44,3.14,4743.58,364.57,36.26,1176.42,2727.14,126.21,14.1,0
28,2010-05-21,76.2,3.12,4743.58,364.57,36.26,1176.42,2727.14,126.18,14.1,0
28,2010-05-28,67.84,3.06,4743.58,364.57,36.26,1176.42,2727.14,126.16,14.1,0
28,2010-06-04,81.39,2.94,4743.58,364.57,36.26,1176.42,2727.14,126.14,14.1,0
28,2010-06-11,90.84,2.95,4743.58,364.57,36.26,1176.42,2727.14,126.11,14.1,0
28,2010-06-18,81.06,3.04,4743.58,364.57,36.26,1176.42,2727.14,126.11,14.1,0
28,2010-06-25,87.27,3.08,4743.58,364.57,36.26,1176.42,2727.14,126.13,14.1,0
28,2010-07-02,91.98,3.1,4743.58,364.57,36.26,1176.42,2727.14,126.14,14.18,0
28,2010-07-09,90.37,3.1,4743.58,364.57,36.26,1176.42,2727.14,126.15,14.18,0
28,2010-07-16,97.18,3.09,4743.58,364.57,36.26,1176.42,2727.14,126.15,14.18,0
28,2010-07-23,99.22,3.11,4743.58,364.57,36.26,1176.42,2727.14,126.13,14.18,0
28,2010-07-30,96.31,3.02,4743.58,364.57,36.26,1176.42,2727.14,126.11,14.18,0
28,2010-08-06,92.95,3.12,4743.58,364.57,36.26,1176.42,2727.14,126.09,14.18,0
28,2010-08-13,87.01,3.16,4743.58,364.57,36.26,1176.42,2727.14,126.06,14.18,0
28,2010-08-20,92.81,3.04,4743.58,364.57,36.26,1176.42,2727.14,126.08,14.18,0
28,2010-08-27,93.19,3.13,4743.58,364.57,36.26,1176.42,2727.14,126.09,14.18,0
28,2010-09-03,83.12,3.09,4743.58,364.57,36.26,1176.42,2727.14,126.1,14.18,0
28,2010-09-10,83.63,3.04,4743.58,364.57,36.26,1176.42,2727.14,126.11,14.18,1
28,2010-09-17,82.45,3.03,4743.58,364.57,36.26,1176.42,2727.14,126.15,14.18,0
28,2010-09-24,81.77,2.94,4743.58,364.57,36.26,1176.42,2727.14,126.19,14.18,0
28,2010-10-01,85.2,3.0,4743.58,364.57,36.26,1176.42,2727.14,126.23,14.31,0
28,2010-10-08,71.82,3.01,4743.58,364.57,36.26,1176.42,2727.14,126.28,14.31,0
28,2010-10-15,75.0,2.98,4743.58,364.57,36.26,1176.42,2727.14,126.33,14.31,0
28,2010-10-22,68.85,3.01,4743.58,364.57,36.26,1176.42,2727.14,126.38,14.31,0
28,2010-10-29,61.09,3.02,4743.58,364.57,36.26,1176.42,2727.14,126.44,14.31,0
28,2010-11-05,65.49,3.13,4743.58,364.57,36.26,1176.42,2727.14,126.49,14.31,0
28,2010-11-12,57.79,3.13,4743.58,364.57,36.26,1176.42,2727.14,126.55,14.31,0
28,2010-11-19,58.18,3.16,4743.58,364.57,36.26,1176.42,2727.14,126.61,14.31,0
28,2010-11-26,47.66,3.16,4743.58,364.57,36.26,1176.42,2727.14,126.67,14.31,1
28,2010-12-03,43.33,3.04,4743.58,364.57,36.26,1176.42,2727.14,126.73,14.31,0
28,2010-12-10,50.01,3.2,4743.58,364.57,36.26,1176.42,2727.14,126.79,14.31,0
28,2010-12-17,52.77,3.24,4743.58,364.57,36.26,1176.42,2727.14,126.88,14.31,0
28,2010-12-24,52.02,3.24,4743.58,364.57,36.26,1176.42,2727.14,126.98,14.31,0
28,2010-12-31,45.64,3.15,4743.58,364.57,36.26,1176.42,2727.14,127.09,14.31,1
28,2011-01-07,37.64,3.29,4743.58,364.57,36.26,1176.42,2727.14,127.19,14.02,0
28,2011-01-14,43.15,3.31,4743.58,364.57,36.26,1176.42,2727.14,127.3,14.02,0
28,2011-01-21,53.53,3.22,4743.58,364.57,36.26,1176.42,2727.14,127.44,14.02,0
28,2011-01-28,50.74,3.34,4743.58,364.57,36.26,1176.42,2727.14,127.58,14.02,0
28,2011-02-04,45.14,3.35,4743.58,364.57,36.26,1176.42,2727.14,127.72,14.02,0
28,2011-02-11,51.3,3.38,4743.58,364.57,36.26,1176.42,2727.14,127.86,14.02,1
28,2011-02-18,53.35,3.43,4743.58,364.57,36.26,1176.42,2727.14,128.0,14.02,0
28,2011-02-25,48.45,3.53,4743.58,364.57,36.26,1176.42,2727.14,128.13,14.02,0
28,2011-03-04,51.72,3.67,4743.58,364.57,36.26,1176.42,2727.14,128.26,14.02,0
28,2011-03-11,57.75,3.82,4743.58,364.57,36.26,1176.42,2727.14,128.4,14.02,0
28,2011-03-18,64.21,3.69,4743.58,364.57,36.26,1176.42,2727.14,128.51,14.02,0
28,2011-03-25,54.4,3.91,4743.58,364.57,36.26,1176.42,2727.14,128.62,14.02,0
28,2011-04-01,63.63,3.77,4743.58,364.57,36.26,1176.42,2727.14,128.72,13.74,0
28,2011-04-08,64.47,4.0,4743.58,364.57,36.26,1176.42,2727.14,128.82,13.74,0
28,2011-04-15,57.63,3.87,4743.58,364.57,36.26,1176.42,2727.14,128.91,13.74,0
28,2011-04-22,72.12,4.13,4743.58,364.57,36.26,1176.42,2727.14,128.96,13.74,0
28,2011-04-29,68.27,4.15,4743.58,364.57,36.26,1176.42,2727.14,129.0,13.74,0
28,2011-05-06,68.4,4.19,4743.58,364.57,36.26,1176.42,2727.14,129.04,13.74,0
28,2011-05-13,70.93,4.2,4743.58,364.57,36.26,1176.42,2727.14,129.09,13.74,0
28,2011-05-20,66.59,4.17,4743.58,364.57,36.26,1176.42,2727.14,129.08,13.74,0
28,2011-05-27,76.67,4.09,4743.58,364.57,36.26,1176.42,2727.14,129.06,13.74,0
28,2011-06-03,71.81,4.03,4743.58,364.57,36.26,1176.42,2727.14,129.05,13.74,0
28,2011-06-10,78.72,3.98,4743.58,364.57,36.26,1176.42,2727.14,129.04,13.74,0
28,2011-06-17,86.84,3.94,4743.58,364.57,36.26,1176.42,2727.14,129.04,13.74,0
28,2011-06-24,88.95,3.9,4743.58,364.57,36.26,1176.42,2727.14,129.07,13.74,0
28,2011-07-01,89.85,3.84,4743.58,364.57,36.26,1176.42,2727.14,129.09,13.5,0
28,2011-07-08,89.9,3.7,4743.58,364.57,36.26,1176.42,2727.14,129.11,13.5,0
28,2011-07-15,88.1,3.69,4743.58,364.57,36.26,1176.42,2727.14,129.13,13.5,0
28,2011-07-22,91.17,3.79,4743.58,364.57,36.26,1176.42,2727.14,129.15,13.5,0
28,2011-07-29,93.29,3.8,4743.58,364.57,36.26,1176.42,2727.14,129.17,13.5,0
28,2011-08-05,90.61,3.8,4743.58,364.57,36.26,1176.42,2727.14,129.18,13.5,0
28,2011-08-12,91.04,3.7,4743.58,364.57,36.26,1176.42,2727.14,129.2,13.5,0
28,2011-08-19,91.74,3.74,4743.58,364.57,36.26,1176.42,2727.14,129.24,13.5,0
28,2011-08-26,94.61,3.74,4743.58,364.57,36.26,1176.42,2727.14,129.28,13.5,0
28,2011-09-02,93.66,3.8,4743.58,364.57,36.26,1176.42,2727.14,129.33,13.5,0
28,2011-09-09,88.0,3.91,4743.58,364.57,36.26,1176.42,2727.14,129.37,13.5,1
28,2011-09-16,76.36,3.92,4743.58,364.57,36.26,1176.42,2727.14,129.43,13.5,0
28,2011-09-23,82.95,3.79,4743.58,364.57,36.26,1176.42,2727.14,129.52,13.5,0
28,2011-09-30,83.26,3.88,4743.58,364.57,36.26,1176.42,2727.14,129.61,13.5,0
28,2011-10-07,70.44,3.83,4743.58,364.57,36.26,1176.42,2727.14,129.69,12.89,0
28,2011-10-14,67.31,3.8,4743.58,364.57,36.26,1176.42,2727.14,129.77,12.89,0
28,2011-10-21,73.05,3.84,4743.58,364.57,36.26,1176.42,2727.14,129.78,12.89,0
28,2011-10-28,67.41,3.73,4743.58,364.57,36.26,1176.42,2727.14,129.79,12.89,0
28,2011-11-04,59.77,3.83,4743.58,364.57,36.26,1176.42,2727.14,129.81,12.89,0
28,2011-11-11,48.76,3.82,22860.64,12223.82,343.77,20834.37,9895.33,129.82,12.89,0
28,2011-11-18,54.2,3.81,6772.46,1654.68,86.01,1068.35,9835.85,129.83,12.89,0
28,2011-11-25,53.25,3.62,2232.08,179.73,61319.72,513.76,1790.89,129.84,12.89,1
28,2011-12-02,52.5,3.7,10392.61,75.0,2241.11,6243.02,19374.19,129.85,12.89,0
28,2011-12-09,42.17,3.64,6628.73,21.0,140.19,6168.78,14073.59,129.86,12.89,0
28,2011-12-16,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,129.9,12.89,0
28,2011-12-23,45.4,3.54,2135.31,1.53,752.34,499.0,5674.11,129.98,12.89,0
28,2011-12-30,44.64,3.43,5218.93,49826.06,155.37,1011.54,7761.98,130.07,12.89,1
28,2012-01-06,50.43,3.6,5155.86,19549.51,218.29,636.73,5218.5,130.16,12.19,0
28,2012-01-13,48.07,3.66,4649.73,1843.24,45.3,869.64,7935.42,130.24,12.19,0
28,2012-01-20,46.2,3.66,5177.01,1280.59,23.75,716.52,6009.03,130.28,12.19,0
28,2012-01-27,50.43,3.68,1657.67,887.0,30.97,222.42,4291.52,130.31,12.19,0
28,2012-02-03,50.58,3.7,44998.1,3682.17,182.6,39241.63,16008.79,130.35,12.19,0
28,2012-02-10,52.27,3.72,20097.48,2774.5,66.42,16822.46,8228.86,130.38,12.19,1
28,2012-02-17,51.8,3.78,20868.41,6880.29,7.84,7685.11,11114.94,130.45,12.19,0
28,2012-02-24,53.13,3.95,9687.54,3338.06,36.26,847.07,6736.61,130.55,12.19,0
28,2012-03-02,52.27,4.18,23765.08,872.4,3.5,12645.96,4736.14,130.65,12.19,0
28,2012-03-09,54.54,4.25,11431.91,101.02,6.93,2060.55,9332.74,130.74,12.19,0
28,2012-03-16,64.44,4.27,8243.42,44.26,6.68,3641.11,3645.65,130.83,12.19,0
28,2012-03-23,56.26,4.04,9066.75,48.94,5.91,1040.74,3796.72,130.9,12.19,0
28,2012-03-30,64.36,4.29,11704.17,57.61,11.85,1537.38,2536.67,130.97,12.19,0
28,2012-04-06,64.05,4.12,9368.15,364.57,35.75,2580.09,8313.39,131.04,11.63,0
28,2012-04-13,64.28,4.25,8478.14,5630.15,20.53,2457.88,9394.39,131.11,11.63,0
28,2012-04-20,66.73,4.22,5343.29,3895.86,17.32,657.56,4674.67,131.12,11.63,0
28,2012-04-27,77.99,4.19,3003.61,564.36,16.11,35.54,3226.41,131.13,11.63,0
